datetime,open,high,low,close
2026-03-07 11:00:00+00:00,0.77648,0.77651,0.77647,0.7765
2026-03-07 11:15:00+00:00,0.77648,0.77651,0.77645,0.77649
2026-03-07 11:30:00+00:00,0.77648,0.7769,0.77646,0.77658
2026-03-07 11:45:00+00:00,0.77658,0.77669,0.77648,0.77649
2026-03-07 12:00:00+00:00,0.77648,0.77658,0.77647,0.77651
2026-03-07 12:15:00+00:00,0.77649,0.77653,0.77647,0.77649
2026-03-07 12:30:00+00:00,0.77648,0.77664,0.77646,0.7766
2026-03-07 12:45:00+00:00,0.77661,0.77676,0.7766,0.77671
2026-03-07 13:00:00+00:00,0.77671,0.77675,0.7767,0.77673
2026-03-07 13:15:00+00:00,0.77671,0.77689,0.7767,0.77681
2026-03-07 13:30:00+00:00,0.7768,0.77684,0.77679,0.7768
2026-03-07 13:45:00+00:00,0.7768,0.7769,0.77679,0.77687
2026-03-07 14:00:00+00:00,0.77687,0.77693,0.77686,0.77693
2026-03-07 14:15:00+00:00,0.77692,0.77695,0.77691,0.77693
2026-03-07 14:30:00+00:00,0.77692,0.777,0.77691,0.77696
2026-03-07 14:45:00+00:00,0.77696,0.777,0.77695,0.77696
2026-03-07 15:00:00+00:00,0.77696,0.77698,0.77692,0.77694
2026-03-07 15:15:00+00:00,0.77693,0.77699,0.77692,0.77699
2026-03-07 15:30:00+00:00,0.77697,0.777,0.77696,0.77697
2026-03-07 15:45:00+00:00,0.77697,0.77703,0.77696,0.777
2026-03-07 16:00:00+00:00,0.777,0.77704,0.77699,0.77701
2026-03-07 16:15:00+00:00,0.777,0.77706,0.77699,0.77704
2026-03-07 16:30:00+00:00,0.77703,0.77706,0.77696,0.77697
2026-03-07 16:45:00+00:00,0.77696,0.777,0.77695,0.77696
2026-03-07 17:00:00+00:00,0.77704,0.77796,0.77691,0.77744
2026-03-07 17:15:00+00:00,0.77743,0.77747,0.77742,0.77745
2026-03-07 17:30:00+00:00,0.77743,0.77747,0.77736,0.77738
2026-03-07 17:45:00+00:00,0.77737,0.77741,0.77727,0.77732
2026-03-07 18:00:00+00:00,0.77732,0.77783,0.77726,0.7778
2026-03-07 18:15:00+00:00,0.7778,0.77783,0.77734,0.77738
2026-03-07 18:30:00+00:00,0.77736,0.77739,0.77708,0.77709
2026-03-07 18:45:00+00:00,0.77708,0.77713,0.77707,0.77709
2026-03-07 19:00:00+00:00,0.77719,0.77818,0.77705,0.77752
2026-03-07 19:15:00+00:00,0.77752,0.77762,0.7772,0.77723
2026-03-07 19:30:00+00:00,0.77721,0.77724,0.77718,0.77721
2026-03-07 19:45:00+00:00,0.77719,0.77723,0.77718,0.77719
2026-03-07 20:00:00+00:00,0.77719,0.77773,0.7771,0.7773
2026-03-07 20:15:00+00:00,0.7773,0.77734,0.77728,0.77728
2026-03-07 20:30:00+00:00,0.77727,0.77731,0.77726,0.77728
2026-03-07 20:45:00+00:00,0.77727,0.7773,0.77722,0.77724
2026-03-07 21:00:00+00:00,0.77733,0.77824,0.77721,0.77773
2026-03-07 21:15:00+00:00,0.77773,0.77776,0.7776,0.77762
2026-03-07 21:30:00+00:00,0.77761,0.77765,0.77728,0.77728
2026-03-07 21:45:00+00:00,0.77726,0.77764,0.77725,0.77726
2026-03-07 22:00:00+00:00,0.77726,0.77778,0.77717,0.77762
2026-03-07 22:15:00+00:00,0.77763,0.77766,0.77762,0.77763
2026-03-07 22:30:00+00:00,0.77763,0.77766,0.77752,0.77754
2026-03-07 22:45:00+00:00,0.77753,0.77756,0.77733,0.77734
2026-03-07 23:00:00+00:00,0.77733,0.77781,0.77721,0.77777
2026-03-07 23:15:00+00:00,0.77777,0.77784,0.77695,0.77735
2026-03-07 23:30:00+00:00,0.77734,0.77738,0.77707,0.7771
2026-03-07 23:45:00+00:00,0.77708,0.77713,0.77708,0.7771
2026-03-08 00:00:00+00:00,0.77709,0.77713,0.77686,0.77687
2026-03-08 00:15:00+00:00,0.77688,0.77698,0.77686,0.77693
2026-03-08 00:30:00+00:00,0.77692,0.77696,0.77664,0.77687
2026-03-08 00:45:00+00:00,0.77686,0.77689,0.77668,0.7767
2026-03-08 01:00:00+00:00,0.77669,0.77682,0.77667,0.77679
2026-03-08 01:15:00+00:00,0.77679,0.77683,0.77678,0.77679
2026-03-08 01:30:00+00:00,0.77679,0.77689,0.77679,0.77687
2026-03-08 01:45:00+00:00,0.77686,0.77697,0.77685,0.77693
2026-03-08 02:00:00+00:00,0.77691,0.77695,0.7769,0.77691
2026-03-08 02:15:00+00:00,0.77691,0.77699,0.7769,0.77695
2026-03-08 02:30:00+00:00,0.77696,0.77699,0.77695,0.77697
2026-03-08 02:45:00+00:00,0.77696,0.77699,0.7769,0.77694
2026-03-08 03:00:00+00:00,0.77693,0.77696,0.77662,0.77682
2026-03-08 03:15:00+00:00,0.77682,0.77686,0.77681,0.77682
2026-03-08 03:30:00+00:00,0.77682,0.77694,0.77682,0.7769
2026-03-08 03:45:00+00:00,0.77689,0.77692,0.77687,0.7769
2026-03-08 04:00:00+00:00,0.77689,0.77697,0.77688,0.77694
2026-03-08 04:15:00+00:00,0.77693,0.77697,0.7769,0.77691
2026-03-08 04:30:00+00:00,0.77692,0.77695,0.7769,0.77692
2026-03-08 04:45:00+00:00,0.77692,0.77699,0.77691,0.77698
2026-03-08 05:00:00+00:00,0.77696,0.77699,0.77695,0.77696
2026-03-08 05:15:00+00:00,0.77696,0.77703,0.77695,0.77699
2026-03-08 05:30:00+00:00,0.77699,0.77705,0.77698,0.77702
2026-03-08 05:45:00+00:00,0.77702,0.77705,0.77701,0.77704
2026-03-08 06:00:00+00:00,0.77702,0.77705,0.77695,0.77697
2026-03-08 06:15:00+00:00,0.77696,0.77699,0.77695,0.77695
2026-03-08 06:30:00+00:00,0.77696,0.77703,0.77695,0.77699
2026-03-08 06:45:00+00:00,0.77699,0.77705,0.77698,0.77704
2026-03-08 07:00:00+00:00,0.77702,0.77705,0.77701,0.77703
2026-03-08 07:15:00+00:00,0.77702,0.77707,0.77701,0.77704
2026-03-08 07:30:00+00:00,0.77704,0.77708,0.77703,0.77704
2026-03-08 07:45:00+00:00,0.77704,0.77705,0.77696,0.77698
2026-03-08 08:00:00+00:00,0.77697,0.77703,0.77696,0.77702
2026-03-08 08:15:00+00:00,0.777,0.77704,0.77699,0.777
2026-03-08 08:30:00+00:00,0.777,0.77706,0.77699,0.77702
2026-03-08 08:45:00+00:00,0.77703,0.77706,0.77702,0.77704
2026-03-08 09:00:00+00:00,0.77703,0.77708,0.77684,0.77686
2026-03-08 09:15:00+00:00,0.77684,0.77692,0.77683,0.7769
2026-03-08 09:30:00+00:00,0.7769,0.77693,0.77689,0.7769
2026-03-08 09:45:00+00:00,0.7769,0.777,0.77689,0.77696
2026-03-08 10:00:00+00:00,0.77695,0.77698,0.77694,0.77696
2026-03-08 10:15:00+00:00,0.77695,0.77698,0.77683,0.77687
2026-03-08 10:30:00+00:00,0.77686,0.7769,0.77685,0.77686
2026-03-08 10:45:00+00:00,0.77686,0.77689,0.77674,0.7768
2026-03-08 11:00:00+00:00,0.7768,0.77683,0.77679,0.77682
2026-03-08 11:15:00+00:00,0.7768,0.77683,0.77674,0.77675
2026-03-08 11:30:00+00:00,0.77675,0.77678,0.7767,0.7767
2026-03-08 11:45:00+00:00,0.7767,0.77674,0.77669,0.77671
2026-03-08 12:00:00+00:00,0.7767,0.77674,0.77664,0.77669
2026-03-08 12:15:00+00:00,0.77667,0.7767,0.77666,0.77668
2026-03-08 12:30:00+00:00,0.77667,0.77669,0.77663,0.77664
2026-03-08 12:45:00+00:00,0.77664,0.77668,0.77662,0.77662
2026-03-08 13:00:00+00:00,0.77662,0.77665,0.7765,0.77652
2026-03-08 13:15:00+00:00,0.7765,0.77654,0.77649,0.77652
2026-03-08 13:30:00+00:00,0.77651,0.77654,0.7765,0.77651
2026-03-08 13:45:00+00:00,0.77651,0.77655,0.7765,0.77651
2026-03-08 14:00:00+00:00,0.77651,0.77655,0.77642,0.77647
2026-03-08 14:15:00+00:00,0.77646,0.77649,0.77645,0.77647
2026-03-08 14:30:00+00:00,0.77646,0.77651,0.77645,0.77647
2026-03-08 14:45:00+00:00,0.77648,0.77651,0.77647,0.77647
2026-03-08 15:00:00+00:00,0.77648,0.77653,0.77601,0.77623
2026-03-08 15:15:00+00:00,0.77621,0.77635,0.7762,0.77629
2026-03-08 15:30:00+00:00,0.77628,0.77631,0.77627,0.77628
2026-03-08 15:45:00+00:00,0.77628,0.77643,0.77627,0.77638
2026-03-08 16:00:00+00:00,0.77639,0.77642,0.77631,0.77633
2026-03-08 16:15:00+00:00,0.77632,0.77639,0.77631,0.77638
2026-03-08 16:30:00+00:00,0.77636,0.77641,0.77635,0.7764
2026-03-08 16:45:00+00:00,0.7764,0.77643,0.77639,0.77639
2026-03-08 17:00:00+00:00,0.7764,0.7772,0.77622,0.77672
2026-03-08 17:15:00+00:00,0.77671,0.77675,0.77655,0.7766
2026-03-08 17:30:00+00:00,0.77658,0.77661,0.77656,0.77658
2026-03-08 17:45:00+00:00,0.77657,0.77771,0.77654,0.77744
2026-03-08 18:00:00+00:00,0.77744,0.77951,0.7774,0.77944
2026-03-08 18:15:00+00:00,0.77946,0.77958,0.77768,0.77864
2026-03-08 18:30:00+00:00,0.77854,0.77922,0.77791,0.77899
2026-03-08 18:45:00+00:00,0.77899,0.77919,0.77865,0.77884
2026-03-08 19:00:00+00:00,0.77886,0.77903,0.77776,0.77846
2026-03-08 19:15:00+00:00,0.77846,0.77953,0.77838,0.77934
2026-03-08 19:30:00+00:00,0.77933,0.77937,0.77893,0.77919
2026-03-08 19:45:00+00:00,0.77918,0.77958,0.7791,0.77953
2026-03-08 20:00:00+00:00,0.77954,0.77993,0.7795,0.77984
2026-03-08 20:15:00+00:00,0.77984,0.77995,0.77963,0.77988
2026-03-08 20:30:00+00:00,0.77984,0.77999,0.77955,0.77965
2026-03-08 20:45:00+00:00,0.77964,0.77978,0.77945,0.77967
2026-03-08 21:00:00+00:00,0.77968,0.77985,0.7791,0.77926
2026-03-08 21:15:00+00:00,0.77927,0.77939,0.77899,0.77926
2026-03-08 21:30:00+00:00,0.77923,0.77964,0.77917,0.77962
2026-03-08 21:45:00+00:00,0.77961,0.77992,0.77948,0.77962
2026-03-08 22:00:00+00:00,0.7796,0.78002,0.77932,0.78002
2026-03-08 22:15:00+00:00,0.78003,0.78012,0.77891,0.77963
2026-03-08 22:30:00+00:00,0.77962,0.77996,0.77962,0.77991
2026-03-08 22:45:00+00:00,0.77988,0.78003,0.77948,0.77997
2026-03-08 23:00:00+00:00,0.77996,0.78092,0.7799,0.78085
2026-03-08 23:15:00+00:00,0.78083,0.78102,0.78062,0.78076
2026-03-08 23:30:00+00:00,0.78076,0.78112,0.78046,0.78092
2026-03-08 23:45:00+00:00,0.7809,0.78132,0.78089,0.78127
2026-03-09 00:00:00+00:00,0.78126,0.7813,0.78102,0.78112
2026-03-09 00:15:00+00:00,0.78115,0.78152,0.78112,0.78148
2026-03-09 00:30:00+00:00,0.78148,0.78149,0.78098,0.78143
2026-03-09 00:45:00+00:00,0.78141,0.78197,0.78138,0.78179
2026-03-09 01:00:00+00:00,0.78178,0.78221,0.78177,0.78207
2026-03-09 01:15:00+00:00,0.78207,0.78239,0.78193,0.78214
2026-03-09 01:30:00+00:00,0.78214,0.78219,0.78161,0.78209
2026-03-09 01:45:00+00:00,0.78208,0.78253,0.782,0.78245
2026-03-09 02:00:00+00:00,0.78243,0.78253,0.78174,0.7819
2026-03-09 02:15:00+00:00,0.78191,0.7822,0.78172,0.78183
2026-03-09 02:30:00+00:00,0.78183,0.78191,0.78123,0.78148
2026-03-09 02:45:00+00:00,0.78145,0.78185,0.78128,0.78136
2026-03-09 03:00:00+00:00,0.78135,0.78161,0.78117,0.78154
2026-03-09 03:15:00+00:00,0.78154,0.78157,0.78132,0.7815
2026-03-09 03:30:00+00:00,0.7815,0.78166,0.78129,0.78165
2026-03-09 03:45:00+00:00,0.78164,0.78166,0.78128,0.78133
2026-03-09 04:00:00+00:00,0.78132,0.78136,0.78072,0.78096
2026-03-09 04:15:00+00:00,0.78096,0.78118,0.78086,0.78098
2026-03-09 04:30:00+00:00,0.78099,0.78104,0.78066,0.78067
2026-03-09 04:45:00+00:00,0.78066,0.78079,0.78057,0.78076
2026-03-09 05:00:00+00:00,0.78074,0.78081,0.78001,0.78031
2026-03-09 05:15:00+00:00,0.7803,0.78045,0.77892,0.77906
2026-03-09 05:30:00+00:00,0.77905,0.77997,0.77875,0.77959
2026-03-09 05:45:00+00:00,0.77958,0.77964,0.7785,0.77888
2026-03-09 06:00:00+00:00,0.77887,0.77943,0.77879,0.77943
2026-03-09 06:15:00+00:00,0.77942,0.78035,0.7793,0.78008
2026-03-09 06:30:00+00:00,0.78007,0.78015,0.77916,0.77952
2026-03-09 06:45:00+00:00,0.77952,0.7802,0.77946,0.78002
2026-03-09 07:00:00+00:00,0.78,0.78052,0.77984,0.78034
2026-03-09 07:15:00+00:00,0.78032,0.78068,0.78006,0.78016
2026-03-09 07:30:00+00:00,0.78014,0.7802,0.7788,0.77896
2026-03-09 07:45:00+00:00,0.77896,0.77903,0.77786,0.77818
2026-03-09 08:00:00+00:00,0.77818,0.77853,0.77792,0.77847
2026-03-09 08:15:00+00:00,0.77846,0.77981,0.77828,0.7796
2026-03-09 08:30:00+00:00,0.77961,0.7805,0.77932,0.78024
2026-03-09 08:45:00+00:00,0.78024,0.78074,0.78019,0.78049
2026-03-09 09:00:00+00:00,0.78049,0.78056,0.77953,0.77986
2026-03-09 09:15:00+00:00,0.77983,0.77999,0.7791,0.7794
2026-03-09 09:30:00+00:00,0.77941,0.77987,0.77834,0.77954
2026-03-09 09:45:00+00:00,0.77954,0.77962,0.77907,0.77929
2026-03-09 10:00:00+00:00,0.77927,0.77954,0.7789,0.77913
2026-03-09 10:15:00+00:00,0.77909,0.77932,0.77878,0.77881
2026-03-09 10:30:00+00:00,0.7788,0.7792,0.77836,0.7788
2026-03-09 10:45:00+00:00,0.77881,0.77924,0.77877,0.77877
2026-03-09 11:00:00+00:00,0.77877,0.77883,0.7784,0.77843
2026-03-09 11:15:00+00:00,0.7784,0.77926,0.7784,0.7792
2026-03-09 11:30:00+00:00,0.7792,0.77956,0.7785,0.77914
2026-03-09 11:45:00+00:00,0.77917,0.77932,0.77888,0.77924
2026-03-09 12:00:00+00:00,0.77924,0.77927,0.77866,0.77907
2026-03-09 12:15:00+00:00,0.77906,0.77923,0.77891,0.77892
2026-03-09 12:30:00+00:00,0.77892,0.77909,0.7789,0.77904
2026-03-09 12:45:00+00:00,0.77907,0.77975,0.77901,0.77973
2026-03-09 13:00:00+00:00,0.77973,0.77974,0.77905,0.77905
2026-03-09 13:15:00+00:00,0.77906,0.77919,0.77843,0.77874
2026-03-09 13:30:00+00:00,0.77872,0.77898,0.77805,0.77893
2026-03-09 13:45:00+00:00,0.77893,0.77929,0.77859,0.77929
2026-03-09 14:00:00+00:00,0.77929,0.78038,0.77905,0.78036
2026-03-09 14:15:00+00:00,0.7803,0.7807,0.77895,0.77912
2026-03-09 14:30:00+00:00,0.77911,0.77936,0.77871,0.77932
2026-03-09 14:45:00+00:00,0.77932,0.77938,0.77882,0.77905
2026-03-09 15:00:00+00:00,0.77906,0.77923,0.7786,0.77865
2026-03-09 15:15:00+00:00,0.77866,0.77878,0.77829,0.77851
2026-03-09 15:30:00+00:00,0.77849,0.77882,0.77848,0.7787
2026-03-09 15:45:00+00:00,0.77868,0.7788,0.77832,0.77838
2026-03-09 16:00:00+00:00,0.7784,0.7789,0.77815,0.77825
2026-03-09 16:15:00+00:00,0.77824,0.7792,0.77824,0.77892
2026-03-09 16:30:00+00:00,0.7789,0.77893,0.77843,0.77849
2026-03-09 16:45:00+00:00,0.77848,0.77913,0.77834,0.77898
2026-03-09 17:00:00+00:00,0.77899,0.77965,0.77897,0.77964
2026-03-09 17:15:00+00:00,0.77964,0.77996,0.7796,0.77965
2026-03-09 17:30:00+00:00,0.77963,0.7798,0.77963,0.77976
2026-03-09 17:45:00+00:00,0.77975,0.77992,0.77957,0.77987
2026-03-09 18:00:00+00:00,0.77988,0.77993,0.77959,0.77968
2026-03-09 18:15:00+00:00,0.77968,0.78006,0.77967,0.78
2026-03-09 18:30:00+00:00,0.77998,0.78003,0.77982,0.78003
2026-03-09 18:45:00+00:00,0.78002,0.78023,0.77996,0.78023
2026-03-09 19:00:00+00:00,0.78025,0.78049,0.77987,0.78003
2026-03-09 19:15:00+00:00,0.78003,0.78003,0.77799,0.77816
2026-03-09 19:30:00+00:00,0.77815,0.77866,0.77784,0.77784
2026-03-09 19:45:00+00:00,0.77783,0.77813,0.77697,0.77809
2026-03-09 20:00:00+00:00,0.77811,0.77835,0.77799,0.77806
2026-03-09 20:15:00+00:00,0.77806,0.77819,0.77782,0.77784
2026-03-09 20:30:00+00:00,0.77782,0.77808,0.77767,0.77767
2026-03-09 20:45:00+00:00,0.77767,0.77781,0.77727,0.77728
2026-03-09 21:00:00+00:00,0.77733,0.77808,0.77726,0.77739
2026-03-09 21:15:00+00:00,0.7774,0.77745,0.77731,0.77745
2026-03-09 21:30:00+00:00,0.77744,0.77756,0.77735,0.77743
2026-03-09 21:45:00+00:00,0.77741,0.77755,0.77732,0.77737
2026-03-09 22:00:00+00:00,0.77738,0.77752,0.77711,0.77715
2026-03-09 22:15:00+00:00,0.77713,0.77761,0.77692,0.77738
2026-03-09 22:30:00+00:00,0.77737,0.77767,0.77719,0.77764
2026-03-09 22:45:00+00:00,0.77762,0.77766,0.7773,0.77733
2026-03-09 23:00:00+00:00,0.77733,0.77769,0.7773,0.77739
2026-03-09 23:15:00+00:00,0.7774,0.77746,0.77717,0.77735
2026-03-09 23:30:00+00:00,0.77735,0.77796,0.77735,0.77792
2026-03-09 23:45:00+00:00,0.77788,0.77814,0.77784,0.77802
2026-03-10 00:00:00+00:00,0.77801,0.77831,0.77787,0.77793
2026-03-10 00:15:00+00:00,0.77792,0.77796,0.77715,0.77716
2026-03-10 00:30:00+00:00,0.77716,0.77728,0.77652,0.77667
2026-03-10 00:45:00+00:00,0.77664,0.7775,0.77664,0.7772
2026-03-10 01:00:00+00:00,0.77719,0.77746,0.77705,0.77744
2026-03-10 01:15:00+00:00,0.77741,0.77799,0.77712,0.77789
2026-03-10 01:30:00+00:00,0.77789,0.77799,0.77759,0.77779
2026-03-10 01:45:00+00:00,0.77779,0.77784,0.77736,0.77742
2026-03-10 02:00:00+00:00,0.77741,0.77743,0.77712,0.77715
2026-03-10 02:15:00+00:00,0.77715,0.77721,0.77704,0.77713
2026-03-10 02:30:00+00:00,0.77714,0.77752,0.77703,0.77739
2026-03-10 02:45:00+00:00,0.77739,0.7778,0.77726,0.77772
2026-03-10 03:00:00+00:00,0.7777,0.77784,0.77759,0.7778
2026-03-10 03:15:00+00:00,0.7778,0.778,0.77775,0.77797
2026-03-10 03:30:00+00:00,0.77798,0.77802,0.77789,0.77798
2026-03-10 03:45:00+00:00,0.77796,0.77817,0.77791,0.77803
2026-03-10 04:00:00+00:00,0.77801,0.77831,0.778,0.77809
2026-03-10 04:15:00+00:00,0.77808,0.7782,0.77799,0.77808
2026-03-10 04:30:00+00:00,0.77808,0.77824,0.77804,0.77811
2026-03-10 04:45:00+00:00,0.77811,0.77813,0.77795,0.77802
2026-03-10 05:00:00+00:00,0.778,0.77804,0.77767,0.77772
2026-03-10 05:15:00+00:00,0.77771,0.77772,0.77752,0.77764
2026-03-10 05:30:00+00:00,0.77764,0.77789,0.77761,0.77787
2026-03-10 05:45:00+00:00,0.77787,0.77794,0.77769,0.77771
2026-03-10 06:00:00+00:00,0.77771,0.77773,0.77724,0.77729
2026-03-10 06:15:00+00:00,0.77728,0.77736,0.77708,0.77722
2026-03-10 06:30:00+00:00,0.77722,0.77741,0.77675,0.77676
2026-03-10 06:45:00+00:00,0.77676,0.77723,0.77661,0.77705
2026-03-10 07:00:00+00:00,0.77701,0.77725,0.77675,0.77704
2026-03-10 07:15:00+00:00,0.77703,0.7771,0.77604,0.77606
2026-03-10 07:30:00+00:00,0.77608,0.77656,0.77602,0.77625
2026-03-10 07:45:00+00:00,0.77625,0.77633,0.77565,0.77578
2026-03-10 08:00:00+00:00,0.77577,0.77625,0.77554,0.77614
2026-03-10 08:15:00+00:00,0.77613,0.77615,0.77562,0.7757
2026-03-10 08:30:00+00:00,0.7757,0.77604,0.77561,0.77567
2026-03-10 08:45:00+00:00,0.77568,0.77632,0.77559,0.7763
